,airport1,start_lat,start_lon,airport2,end_lat,end_lon,airline
9388,Val De Loire,0.7276060000000001,47.432221999999996,Porto,-8.681389,41.248055,Ryanair
9389,Val De Loire,0.7276060000000001,47.432221999999996,Menara,-8.0363,31.606886,Ryanair
9390,Val De Loire,0.7276060000000001,47.432221999999996,Stansted,0.235,51.885,Ryanair
9391,Valencia,-0.481625,39.489314,Bergamo Orio Al Serio,9.704166,45.673889,Ryanair
9392,Valencia,-0.481625,39.489314,Bologna,11.288667,44.535444,Ryanair
9393,Valencia,-0.481625,39.489314,Bari,16.760594,41.138856,Ryanair
9394,Valencia,-0.481625,39.489314,Bristol,-2.719089,51.382669,Ryanair
9395,Valencia,-0.481625,39.489314,Brussels Natl,4.484444,50.901389,Ryanair
9396,Valencia,-0.481625,39.489314,Tille,2.112778,49.454444,Ryanair
9397,Valencia,-0.481625,39.489314,Ciampino,12.594936,41.799361,Ryanair
9398,Valencia,-0.481625,39.489314,Brussels South,4.453817,50.459196999999996,Ryanair
9399,Valencia,-0.481625,39.489314,Dublin,-6.270075,53.421333,Ryanair
9400,Valencia,-0.481625,39.489314,Nottingham East Midlands,-1.328056,52.831111,Ryanair
9401,Valencia,-0.481625,39.489314,Frankfurt Hahn,7.263892,49.948671999999995,Ryanair
9402,Valencia,-0.481625,39.489314,Ibiza,1.373117,38.872858,Ryanair
9403,Valencia,-0.481625,39.489314,Gran Canaria,-15.386586,27.931886,Ryanair
9404,Valencia,-0.481625,39.489314,Menorca,4.218647,39.862596999999994,Ryanair
9405,Valencia,-0.481625,39.489314,Manchester,-2.27495,53.35374399999999,Ryanair
9406,Valencia,-0.481625,39.489314,Provence,5.213611,43.435555,Ryanair
9407,Valencia,-0.481625,39.489314,Niederrhein,6.1419440000000005,51.602222,Ryanair
9408,Valencia,-0.481625,39.489314,Porto,-8.681389,41.248055,Ryanair
9409,Valencia,-0.481625,39.489314,Son Sant Joan,2.727778,39.55361,Ryanair
9410,Valencia,-0.481625,39.489314,Pisa,10.39275,43.683917,Ryanair
9411,Valencia,-0.481625,39.489314,Santiago,-8.415144,42.896333,Ryanair
9412,Valencia,-0.481625,39.489314,Santander,-3.820006,43.427064,Ryanair
9413,Valencia,-0.481625,39.489314,Stansted,0.235,51.885,Ryanair
9414,Valencia,-0.481625,39.489314,Tenerife Sur,-16.572489,28.044475,Ryanair
9415,Valencia,-0.481625,39.489314,Ronchi Dei Legionari,13.472222,45.8275,Ryanair
9416,Valencia,-0.481625,39.489314,Treviso,12.194422,45.6484,Ryanair
9417,Valladolid,-4.8519440000000005,41.706111,Barcelona,2.078464,41.297078000000006,Ryanair
9418,Vilnius Intl,25.285767,54.634133,Barcelona,2.078464,41.297078000000006,Ryanair
9419,Vilnius Intl,25.285767,54.634133,Bergamo Orio Al Serio,9.704166,45.673889,Ryanair
9420,Vilnius Intl,25.285767,54.634133,Neuenland,8.786667,53.0475,Ryanair
9421,Vilnius Intl,25.285767,54.634133,Tille,2.112778,49.454444,Ryanair
9422,Vilnius Intl,25.285767,54.634133,Souda,24.149678,35.531746999999996,Ryanair
9423,Vilnius Intl,25.285767,54.634133,Ciampino,12.594936,41.799361,Ryanair
9424,Vilnius Intl,25.285767,54.634133,Brussels South,4.453817,50.459196999999996,Ryanair
9425,Vilnius Intl,25.285767,54.634133,Dublin,-6.270075,53.421333,Ryanair
9426,Vilnius Intl,25.285767,54.634133,Liverpool,-2.8497220000000003,53.333611,Ryanair
9427,Vilnius Intl,25.285767,54.634133,Cork,-8.491111,51.841269,Ryanair
9428,Vilnius Intl,25.285767,54.634133,Moss,10.785389,59.378932999999996,Ryanair
9429,Vilnius Intl,25.285767,54.634133,Stansted,0.235,51.885,Ryanair
9430,Nea Anchialos,22.794339,39.219619,Brussels South,4.453817,50.459196999999996,Ryanair
9431,Nea Anchialos,22.794339,39.219619,Frankfurt Hahn,7.263892,49.948671999999995,Ryanair
9432,Vasteras,16.633611,59.58944399999999,Malaga,-4.499105999999999,36.6749,Ryanair
9433,Vasteras,16.633611,59.58944399999999,Alicante,-0.558156,38.282169,Ryanair
9434,Vasteras,16.633611,59.58944399999999,Stansted,0.235,51.885,Ryanair
9435,Kronoberg,14.727994,56.929143999999994,Alicante,-0.558156,38.282169,Ryanair
9436,Warsaw Modlin,20.651667,52.451111,Alicante,-0.558156,38.282169,Ryanair
9437,Warsaw Modlin,20.651667,52.451111,Barcelona,2.078464,41.297078000000006,Ryanair
9438,Warsaw Modlin,20.651667,52.451111,Bergamo Orio Al Serio,9.704166,45.673889,Ryanair
9439,Warsaw Modlin,20.651667,52.451111,Bologna,11.288667,44.535444,Ryanair
9440,Warsaw Modlin,20.651667,52.451111,Bristol,-2.719089,51.382669,Ryanair
9441,Warsaw Modlin,20.651667,52.451111,Tille,2.112778,49.454444,Ryanair
9442,Warsaw Modlin,20.651667,52.451111,Souda,24.149678,35.531746999999996,Ryanair
9443,Warsaw Modlin,20.651667,52.451111,Ciampino,12.594936,41.799361,Ryanair
9444,Warsaw Modlin,20.651667,52.451111,Brussels South,4.453817,50.459196999999996,Ryanair
9445,Warsaw Modlin,20.651667,52.451111,Dublin,-6.270075,53.421333,Ryanair
9446,Warsaw Modlin,20.651667,52.451111,Eindhoven,5.374528,51.450139,Ryanair
9447,Warsaw Modlin,20.651667,52.451111,Nottingham East Midlands,-1.328056,52.831111,Ryanair
9448,Warsaw Modlin,20.651667,52.451111,Lech Walesa,18.466222,54.377568999999994,Ryanair
9449,Warsaw Modlin,20.651667,52.451111,Liverpool,-2.8497220000000003,53.333611,Ryanair
9450,Warsaw Modlin,20.651667,52.451111,Manchester,-2.27495,53.35374399999999,Ryanair
9451,Warsaw Modlin,20.651667,52.451111,Provence,5.213611,43.435555,Ryanair
9452,Warsaw Modlin,20.651667,52.451111,Skavsta,16.912189,58.788636,Ryanair
9453,Warsaw Modlin,20.651667,52.451111,Prestwick,-4.586666999999999,55.509443999999995,Ryanair
9454,Warsaw Modlin,20.651667,52.451111,Son Sant Joan,2.727778,39.55361,Ryanair
9455,Warsaw Modlin,20.651667,52.451111,Pisa,10.39275,43.683917,Ryanair
9456,Warsaw Modlin,20.651667,52.451111,Moss,10.785389,59.378932999999996,Ryanair
9457,Warsaw Modlin,20.651667,52.451111,Makedonia,22.97095,40.519725,Ryanair
9458,Warsaw Modlin,20.651667,52.451111,Shannon,-8.924817,52.701978000000004,Ryanair
9459,Warsaw Modlin,20.651667,52.451111,Stansted,0.235,51.885,Ryanair
9460,Warsaw Modlin,20.651667,52.451111,Trapani Birgi,12.487961,37.911403,Ryanair
9461,Warsaw Modlin,20.651667,52.451111,Strachowice,16.885835999999998,51.102683,Ryanair
9462,Strachowice,16.885835999999998,51.102683,Malaga,-4.499105999999999,36.6749,Ryanair
9463,Strachowice,16.885835999999998,51.102683,Alicante,-0.558156,38.282169,Ryanair
9464,Strachowice,16.885835999999998,51.102683,Bergamo Orio Al Serio,9.704166,45.673889,Ryanair
9465,Strachowice,16.885835999999998,51.102683,Bologna,11.288667,44.535444,Ryanair
9466,Strachowice,16.885835999999998,51.102683,Bristol,-2.719089,51.382669,Ryanair
9467,Strachowice,16.885835999999998,51.102683,Souda,24.149678,35.531746999999996,Ryanair
9468,Strachowice,16.885835999999998,51.102683,Ciampino,12.594936,41.799361,Ryanair
9469,Strachowice,16.885835999999998,51.102683,Dublin,-6.270075,53.421333,Ryanair
9470,Strachowice,16.885835999999998,51.102683,Nottingham East Midlands,-1.328056,52.831111,Ryanair
9471,Strachowice,16.885835999999998,51.102683,Girona,2.7605470000000003,41.900969,Ryanair
9472,Strachowice,16.885835999999998,51.102683,Liverpool,-2.8497220000000003,53.333611,Ryanair
9473,Strachowice,16.885835999999998,51.102683,Luqa,14.4775,35.857496999999995,Ryanair
9474,Strachowice,16.885835999999998,51.102683,Cork,-8.491111,51.841269,Ryanair
9475,Strachowice,16.885835999999998,51.102683,Prestwick,-4.586666999999999,55.509443999999995,Ryanair
9476,Strachowice,16.885835999999998,51.102683,Moss,10.785389,59.378932999999996,Ryanair
9477,Strachowice,16.885835999999998,51.102683,Shannon,-8.924817,52.701978000000004,Ryanair
9478,Strachowice,16.885835999999998,51.102683,Stansted,0.235,51.885,Ryanair
9479,Strachowice,16.885835999999998,51.102683,Warsaw Modlin,20.651667,52.451111,Ryanair
9480,Vatry,4.184492,48.776072,Porto,-8.681389,41.248055,Ryanair
9481,Vatry,4.184492,48.776072,Menara,-8.0363,31.606886,Ryanair
9482,Jerez,-6.060111,36.744622,Barcelona,2.078464,41.297078000000006,Ryanair
9483,Jerez,-6.060111,36.744622,Frankfurt Hahn,7.263892,49.948671999999995,Ryanair
9484,Jerez,-6.060111,36.744622,Stansted,0.235,51.885,Ryanair
9485,Zadar,15.346697,44.108269,Billund,9.151778,55.740322,Ryanair
9486,Zadar,15.346697,44.108269,Tille,2.112778,49.454444,Ryanair
9487,Zadar,15.346697,44.108269,Brussels South,4.453817,50.459196999999996,Ryanair
9488,Zadar,15.346697,44.108269,Dublin,-6.270075,53.421333,Ryanair
9489,Zadar,15.346697,44.108269,Baden Airpark,8.08048,48.7793,Ryanair
9490,Zadar,15.346697,44.108269,Save,11.870372,57.774722,Ryanair
9491,Zadar,15.346697,44.108269,Karmoy,5.2083639999999995,59.34526700000001,Ryanair
9492,Zadar,15.346697,44.108269,Frankfurt Hahn,7.263892,49.948671999999995,Ryanair
9493,Zadar,15.346697,44.108269,Manchester,-2.27495,53.35374399999999,Ryanair
9494,Zadar,15.346697,44.108269,Provence,5.213611,43.435555,Ryanair
9495,Zadar,15.346697,44.108269,Niederrhein,6.1419440000000005,51.602222,Ryanair
9496,Zadar,15.346697,44.108269,Skavsta,16.912189,58.788636,Ryanair
9497,Zadar,15.346697,44.108269,Moss,10.785389,59.378932999999996,Ryanair
9498,Zadar,15.346697,44.108269,Stansted,0.235,51.885,Ryanair
9499,Zaragoza Ab,-1.0415530000000002,41.666242,Lanzarote,-13.605225,28.945464,Ryanair
9500,Zaragoza Ab,-1.0415530000000002,41.666242,Bergamo Orio Al Serio,9.704166,45.673889,Ryanair
9501,Zaragoza Ab,-1.0415530000000002,41.666242,Tille,2.112778,49.454444,Ryanair
9502,Zaragoza Ab,-1.0415530000000002,41.666242,Brussels South,4.453817,50.459196999999996,Ryanair
9503,Zaragoza Ab,-1.0415530000000002,41.666242,Stansted,0.235,51.885,Ryanair
9504,Dionysios Solomos,20.88425,37.750853,Brussels South,4.453817,50.459196999999996,Ryanair
9505,Xingyi Airport,104.9587,25.0882,Beijing Nanyuan Airport,116.387778,39.7825,China Eastern Airlines
9506,Xingyi Airport,104.9587,25.0882,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9507,Auckland Intl,174.791667,-37.008055999999996,Melbourne Intl,144.843333,-37.673333,China Eastern Airlines
9508,Auckland Intl,174.791667,-37.008055999999996,Sydney Intl,151.177222,-33.946111,China Eastern Airlines
9509,Schiphol,4.763889,52.308613,Barcelona,2.078464,41.297078000000006,China Eastern Airlines
9510,Schiphol,4.763889,52.308613,Bologna,11.288667,44.535444,China Eastern Airlines
9511,Schiphol,4.763889,52.308613,Charles De Gaulle,2.55,49.012778999999995,China Eastern Airlines
9512,Schiphol,4.763889,52.308613,Kastrup,12.655972,55.617917000000006,China Eastern Airlines
9513,Schiphol,4.763889,52.308613,Fiumicino,12.250797,41.804475,China Eastern Airlines
9514,Schiphol,4.763889,52.308613,Frankfurt Main,8.543125,50.026421,China Eastern Airlines
9515,Schiphol,4.763889,52.308613,Heathrow,-0.46138900000000005,51.4775,China Eastern Airlines
9516,Schiphol,4.763889,52.308613,Barajas,-3.566764,40.493556,China Eastern Airlines
9517,Schiphol,4.763889,52.308613,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9518,Anqing Airport,117.0502,30.5822,Hongqiao Intl,121.33631899999999,31.197875,China Eastern Airlines
9519,Anqing Airport,117.0502,30.5822,Tianhe,114.2081,30.783758000000002,China Eastern Airlines
9520,Baotou Airport,109.99700000000001,40.56,Beijing Nanyuan Airport,116.387778,39.7825,China Eastern Airlines
9521,Baotou Airport,109.99700000000001,40.56,Lukou,118.862025,31.742041999999998,China Eastern Airlines
9522,Baotou Airport,109.99700000000001,40.56,Hongqiao Intl,121.33631899999999,31.197875,China Eastern Airlines
9523,Baotou Airport,109.99700000000001,40.56,Shijiazhuang Daguocun International Airport,114.6973,38.280685999999996,China Eastern Airlines
9524,Barcelona,2.078464,41.297078000000006,Schiphol,4.763889,52.308613,China Eastern Airlines
9525,Bijie Feixiong Airport,105.426,27.253,Beijing Nanyuan Airport,116.387778,39.7825,China Eastern Airlines
9526,Beihai Airport,109.294,21.5394,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9527,Beihai Airport,109.294,21.5394,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9528,Suvarnabhumi Intl,100.747283,13.681107999999998,Shuangliu,103.947086,30.578528000000002,China Eastern Airlines
9529,Suvarnabhumi Intl,100.747283,13.681107999999998,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9530,Suvarnabhumi Intl,100.747283,13.681107999999998,Lishe,121.461906,29.826683000000003,China Eastern Airlines
9531,Suvarnabhumi Intl,100.747283,13.681107999999998,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9532,Bologna,11.288667,44.535444,Schiphol,4.763889,52.308613,China Eastern Airlines
9533,Brisbane Intl,153.1175,-27.384166999999998,Changi Intl,103.994433,1.3501889999999999,China Eastern Airlines
9534,Baoshan Airport,99.16833299999999,25.053333,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9535,Baiyun Intl,113.298786,23.392436,Luogang,117.29843600000001,31.780019,China Eastern Airlines
9536,Baiyun Intl,113.298786,23.392436,Xiaoshan,120.434453,30.229503,China Eastern Airlines
9537,Baiyun Intl,113.298786,23.392436,Huai An Lianshui Airport,119.1478,33.7772,China Eastern Airlines
9538,Baiyun Intl,113.298786,23.392436,Huangyan Luqiao Airport,121.429,28.5622,China Eastern Airlines
9539,Baiyun Intl,113.298786,23.392436,Changbei Intl,115.9,28.865,China Eastern Airlines
9540,Baiyun Intl,113.298786,23.392436,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9541,Baiyun Intl,113.298786,23.392436,Lanzhou Airport,103.617,36.117,China Eastern Airlines
9542,Baiyun Intl,113.298786,23.392436,Lijiang Airport,100.23333000000001,26.883333,China Eastern Airlines
9543,Baiyun Intl,113.298786,23.392436,Mangshi Airport,98.5317,24.4011,China Eastern Airlines
9544,Baiyun Intl,113.298786,23.392436,Beijing Nanyuan Airport,116.387778,39.7825,China Eastern Airlines
9545,Baiyun Intl,113.298786,23.392436,Lishe,121.461906,29.826683000000003,China Eastern Airlines
9546,Baiyun Intl,113.298786,23.392436,Lukou,118.862025,31.742041999999998,China Eastern Airlines
9547,Baiyun Intl,113.298786,23.392436,Narita Intl,140.38638899999998,35.764722,China Eastern Airlines
9548,Baiyun Intl,113.298786,23.392436,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9549,Baiyun Intl,113.298786,23.392436,Hongqiao Intl,121.33631899999999,31.197875,China Eastern Airlines
9550,Baiyun Intl,113.298786,23.392436,Liuting,120.37443600000002,36.266108,China Eastern Airlines
9551,Baiyun Intl,113.298786,23.392436,Jinan,117.21599199999999,36.857214,China Eastern Airlines
9552,Baiyun Intl,113.298786,23.392436,Wusu,112.628428,37.746897,China Eastern Airlines
9553,Baiyun Intl,113.298786,23.392436,Wenzhou Yongqiang Airport,120.852,27.9122,China Eastern Airlines
9554,Baiyun Intl,113.298786,23.392436,Tianhe,114.2081,30.783758000000002,China Eastern Airlines
9555,Baiyun Intl,113.298786,23.392436,Wuxi Airport,120.429,31.4944,China Eastern Airlines
9556,Baiyun Intl,113.298786,23.392436,Xianyang,108.75159199999999,34.447119,China Eastern Airlines
9557,Baiyun Intl,113.298786,23.392436,Gaoqi,118.12773899999999,24.544036,China Eastern Airlines
9558,Netaji Subhash Chandra Bose Intl,88.446722,22.654739000000003,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9559,Charles De Gaulle,2.55,49.012778999999995,Schiphol,4.763889,52.308613,China Eastern Airlines
9560,Charles De Gaulle,2.55,49.012778999999995,Capital Intl,116.584556,40.080110999999995,China Eastern Airlines
9561,Charles De Gaulle,2.55,49.012778999999995,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9562,Chiang Rai Intl,99.882928,19.952342,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9563,Soekarno Hatta Intl,106.655897,-6.125567,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9564,Xinzheng,113.84088899999999,34.519672,Zhoushuizi,121.5386,38.965666999999996,China Eastern Airlines
9565,Xinzheng,113.84088899999999,34.519672,Xiaoshan,120.434453,30.229503,China Eastern Airlines
9566,Xinzheng,113.84088899999999,34.519672,Yinchuan,106.00916699999999,38.481944,China Eastern Airlines
9567,Xinzheng,113.84088899999999,34.519672,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9568,Xinzheng,113.84088899999999,34.519672,Lishe,121.461906,29.826683000000003,China Eastern Airlines
9569,Xinzheng,113.84088899999999,34.519672,Lukou,118.862025,31.742041999999998,China Eastern Airlines
9570,Xinzheng,113.84088899999999,34.519672,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9571,Xinzheng,113.84088899999999,34.519672,Hongqiao Intl,121.33631899999999,31.197875,China Eastern Airlines
9572,Xinzheng,113.84088899999999,34.519672,Diwopu,87.474244,43.907106,China Eastern Airlines
9573,Xinzheng,113.84088899999999,34.519672,Xining Caojiabu Airport,102.04299999999999,36.5275,China Eastern Airlines
9574,Changchun,125.1201,43.5412,Capital Intl,116.584556,40.080110999999995,China Eastern Airlines
9575,Changchun,125.1201,43.5412,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9576,Changchun,125.1201,43.5412,Xianyang,108.75159199999999,34.447119,China Eastern Airlines
9577,Christchurch Intl,172.532225,-43.489358,Sydney Intl,151.177222,-33.946111,China Eastern Airlines
9578,Chaoyang Airport,120.435,41.5381,Zhoushuizi,121.5386,38.965666999999996,China Eastern Airlines
9579,Chifeng Airport,118.90799999999999,42.235,Baita Airport,111.82410300000001,40.851422,China Eastern Airlines
9580,Chifeng Airport,118.90799999999999,42.235,Taiping,126.250328,45.623403,China Eastern Airlines
9581,Chifeng Airport,118.90799999999999,42.235,Beijing Nanyuan Airport,116.387778,39.7825,China Eastern Airlines
9582,Chifeng Airport,118.90799999999999,42.235,Lukou,118.862025,31.742041999999998,China Eastern Airlines
9583,Chifeng Airport,118.90799999999999,42.235,Binhai,117.34618300000001,39.124353,China Eastern Airlines
9584,Changzhi Airport,113.126,36.2475,Beijing Nanyuan Airport,116.387778,39.7825,China Eastern Airlines
9585,Changzhi Airport,113.126,36.2475,Wusu,112.628428,37.746897,China Eastern Airlines
9586,Changzhi Airport,113.126,36.2475,Tianhe,114.2081,30.783758000000002,China Eastern Airlines
9587,Cheongju International Airport,127.499119,36.7166,Xiaoshan,120.434453,30.229503,China Eastern Airlines
9588,Jeju Intl,126.49302800000001,33.511306,Lishe,121.461906,29.826683000000003,China Eastern Airlines
9589,Jeju Intl,126.49302800000001,33.511306,Capital Intl,116.584556,40.080110999999995,China Eastern Airlines
9590,Jeju Intl,126.49302800000001,33.511306,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9591,Jeju Intl,126.49302800000001,33.511306,Wenzhou Yongqiang Airport,120.852,27.9122,China Eastern Airlines
9592,Jiangbei,106.641678,29.719216999999997,Changzhou,119.71166699999999,31.941667,China Eastern Airlines
9593,Jiangbei,106.641678,29.719216999999997,Luogang,117.29843600000001,31.780019,China Eastern Airlines
9594,Jiangbei,106.641678,29.719216999999997,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9595,Jiangbei,106.641678,29.719216999999997,Beijing Nanyuan Airport,116.387778,39.7825,China Eastern Airlines
9596,Jiangbei,106.641678,29.719216999999997,Lishe,121.461906,29.826683000000003,China Eastern Airlines
9597,Jiangbei,106.641678,29.719216999999997,Lukou,118.862025,31.742041999999998,China Eastern Airlines
9598,Jiangbei,106.641678,29.719216999999997,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9599,Jiangbei,106.641678,29.719216999999997,Hongqiao Intl,121.33631899999999,31.197875,China Eastern Airlines
9600,Jiangbei,106.641678,29.719216999999997,Jinan,117.21599199999999,36.857214,China Eastern Airlines
9601,Jiangbei,106.641678,29.719216999999997,Tunxi International Airport,118.256,29.7333,China Eastern Airlines
9602,Jiangbei,106.641678,29.719216999999997,Wusu,112.628428,37.746897,China Eastern Airlines
9603,Jiangbei,106.641678,29.719216999999997,Wenzhou Yongqiang Airport,120.852,27.9122,China Eastern Airlines
9604,Jiangbei,106.641678,29.719216999999997,Wuxi Airport,120.429,31.4944,China Eastern Airlines
9605,Jiangbei,106.641678,29.719216999999997,Xianyang,108.75159199999999,34.447119,China Eastern Airlines
9606,Jiangbei,106.641678,29.719216999999997,Xining Caojiabu Airport,102.04299999999999,36.5275,China Eastern Airlines
9607,Jiangbei,106.641678,29.719216999999997,Zhaotong Airport,103.755,27.3256,China Eastern Airlines
9608,Bandaranaike Intl Colombo,79.884117,7.180756,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9609,Bandaranaike Intl Colombo,79.884117,7.180756,Male Intl,73.529128,4.191833,China Eastern Airlines
9610,Chiang Mai Intl,98.962644,18.766847,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9611,Chiang Mai Intl,98.962644,18.766847,Pudong,121.80521399999999,31.143378000000002,China Eastern Airlines
9612,Kastrup,12.655972,55.617917000000006,Schiphol,4.763889,52.308613,China Eastern Airlines
9613,Huanghua,113.219633,28.189158000000003,Incheon Intl,126.45051699999999,37.469075,China Eastern Airlines
9614,Huanghua,113.219633,28.189158000000003,Wujiaba,102.74353599999999,24.992364000000002,China Eastern Airlines
9615,Huanghua,113.219633,28.189158000000003,Longdongbao,106.800703,26.538521999999997,China Eastern Airlines
9616,Huanghua,113.219633,28.189158000000003,Bailian Airport,109.391,24.2075,China Eastern Airlines
9617,Huanghua,113.219633,28.189158000000003,Beijing Nanyuan Airport,116.387778,39.7825,China Eastern Airlines
